strategy,ticker,value,dropdown
prev_peak_strategy,REGN,1.4739080594688945,12.492988530818717
prev_peak_strategy,UTHR,1.4066879138439032,16.977254757082346
prev_peak_strategy,CLDX,1.2267768595041324,44.46499339498018
random_strategy,HRTX,0.6181185083292701,59.442467367604884
random_strategy,REGN,0.9295328514709478,19.98796071824946
random_strategy,UTHR,1.2802154605858533,19.62468832614312
random_strategy,CLDX,1.2937490420440967,15.227629513343794
prev_peak_nodrop_strategy,HRTX,1.192517006802721,10.35735917625682
prev_peak_nodrop_strategy,REGN,1.3391171580858237,23.87256919790127
prev_peak_nodrop_strategy,UTHR,1.2407809544968171,16.97725475708235
prev_peak_nodrop_strategy,CLDX,0.9322500688515561,16.604872881355934
close_vs_sma_nodrop_strategy,HRTX,0.11858529819694871,88.19060773480662
close_vs_sma_nodrop_strategy,REGN,1.0809863454436688,23.644138844224216
close_vs_sma_nodrop_strategy,UTHR,1.1774034528706157,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.8155638935066977,53.298103221926304
mean_reversion_nodrop_strategy,HRTX,0.16513464747211867,86.67556742323097
mean_reversion_nodrop_strategy,REGN,1.10873896596571,4.335310735801196
mean_reversion_nodrop_strategy,UTHR,1.4193140794223829,8.907641819034218
mean_reversion_nodrop_strategy,CLDX,0.9747502774694783,44.31279620853082
anti_drop_strategy,HRTX,0.2446965841618872,80.90321223568935
anti_drop_strategy,REGN,1.1987167256992237,16.573913670750127
anti_drop_strategy,UTHR,1.0692287036212333,3.9867697665918773
anti_drop_strategy,CLDX,1.5381990623793078,26.650442443403936
buy_and_hold_strategy,HRTX,0.9014175257731958,38.801399825021875
buy_and_hold_strategy,REGN,2.3753198202545867,31.89214513754444
buy_and_hold_strategy,UTHR,2.201210346008907,30.643374520664675
buy_and_hold_strategy,CLDX,1.279749478079332,32.788906009245
close_vs_sma_strategy,HRTX,1.0818448270487884,22.43782454222463
close_vs_sma_strategy,REGN,0.9990365933116377,22.46753205701308
close_vs_sma_strategy,UTHR,1.5052399037756767,9.244957513959696
close_vs_sma_strategy,CLDX,0.7816220150428947,53.104020851822526
mean_reversion_strategy,HRTX,1.0568181818181819,13.68680641183724
mean_reversion_strategy,REGN,1.3389036110280326,18.311917335165045
mean_reversion_strategy,UTHR,1.0083195164921208,1.7424315320533759
mean_reversion_strategy,CLDX,0.7849342545130378,36.082014709159786
prev_peak_strategy,HRTX,0.14331883839224993,89.46002076843197
prev_peak_strategy,REGN,1.5628589929541898,21.518349331979543
prev_peak_strategy,UTHR,1.2204640411086742,16.97725475708237
prev_peak_strategy,CLDX,0.8214772417552465,44.15005246589717
random_strategy,HRTX,0.3414205598734412,72.04947047986686
random_strategy,REGN,1.0450354927682706,28.134479707593584
random_strategy,UTHR,1.1658319972391742,20.707414524633258
random_strategy,CLDX,1.0837349249693247,39.31511937314787
prev_peak_nodrop_strategy,HRTX,1.0,0.0
prev_peak_nodrop_strategy,REGN,1.1750723852698897,12.492988530818723
prev_peak_nodrop_strategy,UTHR,1.3657708952362653,14.215665730599572
prev_peak_nodrop_strategy,CLDX,1.0,0.0
close_vs_sma_nodrop_strategy,HRTX,1.1828179502233096,13.949104618284638
close_vs_sma_nodrop_strategy,REGN,1.0,0.0
close_vs_sma_nodrop_strategy,UTHR,1.1608009527279055,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.8820892613525627,53.1766077326598
mean_reversion_nodrop_strategy,HRTX,0.47826086956521735,57.69230769230769
mean_reversion_nodrop_strategy,REGN,1.0975613164304436,5.853810551585904
mean_reversion_nodrop_strategy,UTHR,1.423531503086022,12.347849358793905
mean_reversion_nodrop_strategy,CLDX,1.0,0.0
anti_drop_strategy,HRTX,0.2325737573502815,81.86279662086466
anti_drop_strategy,REGN,1.2271403805170065,16.57391367075012
anti_drop_strategy,UTHR,1.1719925855316293,15.557253613202368
anti_drop_strategy,CLDX,1.0587069084357739,0.908119658119655
buy_and_hold_strategy,HRTX,0.34999999999999987,66.64940445365097
buy_and_hold_strategy,REGN,1.094450690570361,11.002807559749348
buy_and_hold_strategy,UTHR,2.218022714578291,31.05085916587512
buy_and_hold_strategy,CLDX,3.017079419299744,62.90889905029898
close_vs_sma_strategy,HRTX,0.32533067068634364,85.08728747202129
close_vs_sma_strategy,REGN,0.9640496582192338,20.795244651177683
close_vs_sma_strategy,UTHR,1.6539139286973188,9.244957513959696
close_vs_sma_strategy,CLDX,1.1344389663645007,52.1185351477294
mean_reversion_strategy,HRTX,0.1480319523341585,87.71486619840947
mean_reversion_strategy,REGN,1.2900912384760173,11.410560416861928
mean_reversion_strategy,UTHR,0.9980849642673641,7.9441585362811695
mean_reversion_strategy,CLDX,1.048973659553771,36.161859747275
prev_peak_strategy,HRTX,0.57439446366782,65.84615384615384
prev_peak_strategy,REGN,0.8618588765412732,18.17504554600966
prev_peak_strategy,UTHR,1.286377314386907,16.97725475708237
prev_peak_strategy,CLDX,0.8760440029685947,49.482163406214035
random_strategy,HRTX,0.7253264079211255,51.57317675118081
random_strategy,REGN,0.9934903008183552,21.754069010606035
random_strategy,UTHR,1.1111341742018666,19.932488062013896
random_strategy,CLDX,1.9918160607534228,32.878680142571476
prev_peak_nodrop_strategy,HRTX,1.0,0.0
prev_peak_nodrop_strategy,REGN,1.1798731083933378,23.87256919790127
prev_peak_nodrop_strategy,UTHR,1.0,0.0
prev_peak_nodrop_strategy,CLDX,1.2686294132029563,43.96551724137931
close_vs_sma_nodrop_strategy,HRTX,0.8313751285071915,28.844175372738736
close_vs_sma_nodrop_strategy,REGN,1.0088685848823769,13.001426779745898
close_vs_sma_nodrop_strategy,UTHR,1.2560561441258344,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.7430627265327213,56.10906109061092
mean_reversion_nodrop_strategy,HRTX,1.0,0.0
mean_reversion_nodrop_strategy,REGN,1.10873896596571,4.335310735801196
mean_reversion_nodrop_strategy,UTHR,1.0,0.0
mean_reversion_nodrop_strategy,CLDX,1.0,0.0
anti_drop_strategy,HRTX,0.32096584991387367,75.46318007021083
anti_drop_strategy,REGN,1.2528775949632647,16.573913670750144
anti_drop_strategy,UTHR,1.206184078586885,15.557253613202361
anti_drop_strategy,CLDX,0.9918178180388428,2.873938602220767
buy_and_hold_strategy,HRTX,0.10936989879203393,94.87931423415293
buy_and_hold_strategy,REGN,1.1968112944124043,25.297146776347017
buy_and_hold_strategy,UTHR,1.8155088518480171,23.013092384289145
buy_and_hold_strategy,CLDX,2.704014939309057,33.51992097464603
close_vs_sma_strategy,HRTX,1.1431785343150347,45.74535140245823
close_vs_sma_strategy,REGN,0.946810599195474,10.16056154796213
close_vs_sma_strategy,UTHR,1.4101774935957911,9.189627877793326
close_vs_sma_strategy,CLDX,1.2804351739297581,27.26683364664427
mean_reversion_strategy,HRTX,0.14837429111531175,86.70839619030464
mean_reversion_strategy,REGN,1.0839088993419979,11.656626852047744
mean_reversion_strategy,UTHR,2.6663017094669144,17.05963090636266
mean_reversion_strategy,CLDX,0.7049038207308171,36.082014709159786
prev_peak_strategy,HRTX,0.22238414456426706,86.40854472630173
prev_peak_strategy,REGN,1.2073877806469704,13.513098614998345
prev_peak_strategy,UTHR,1.20111234459584,16.97725475708237
prev_peak_strategy,CLDX,0.8843648208469056,14.08515535097813
random_strategy,HRTX,0.10569271195701883,92.3566974295664
random_strategy,REGN,1.3722469201823317,9.957861909110715
random_strategy,UTHR,1.1786156839648125,13.913987703442384
random_strategy,CLDX,1.2634816624883214,37.97703623944038
prev_peak_nodrop_strategy,HRTX,1.192517006802721,10.35735917625682
prev_peak_nodrop_strategy,REGN,1.2935905089764246,23.87256919790127
prev_peak_nodrop_strategy,UTHR,0.9250060075800338,9.581751148360054
prev_peak_nodrop_strategy,CLDX,1.0,0.0
close_vs_sma_nodrop_strategy,HRTX,0.2665063280831542,82.55182844388995
close_vs_sma_nodrop_strategy,REGN,1.0088685848823769,13.001426779745898
close_vs_sma_nodrop_strategy,UTHR,1.2774088639307013,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.8920288442798675,53.1766077326598
mean_reversion_nodrop_strategy,HRTX,0.7276595744680852,63.88059701492536
mean_reversion_nodrop_strategy,REGN,1.10873896596571,4.335310735801196
mean_reversion_nodrop_strategy,UTHR,1.0,0.0
mean_reversion_nodrop_strategy,CLDX,0.9101779755283648,15.640461792193502
anti_drop_strategy,HRTX,0.5521564825075942,58.07703774762679
anti_drop_strategy,REGN,1.2047162560633553,16.573913670750134
anti_drop_strategy,UTHR,0.9942085937318141,3.986769766591875
anti_drop_strategy,CLDX,1.5954931597735802,28.907473856475676
buy_and_hold_strategy,HRTX,0.1652173913043477,93.84203480589022
buy_and_hold_strategy,REGN,1.2978409169670084,31.786687408877064
buy_and_hold_strategy,UTHR,0.853918512658228,22.878092443717122
buy_and_hold_strategy,CLDX,2.84931506849315,62.53496503496505
close_vs_sma_strategy,HRTX,0.41666088120241707,84.53163501808919
close_vs_sma_strategy,REGN,1.159124043139177,2.8241773481017614
close_vs_sma_strategy,UTHR,1.6054689241875486,11.71809510545882
close_vs_sma_strategy,CLDX,0.9962586721640724,53.104020851822526
mean_reversion_strategy,HRTX,0.5534196848444846,79.53667953667953
mean_reversion_strategy,REGN,1.176037450027698,26.043763997617237
mean_reversion_strategy,UTHR,2.7337062306512436,17.059630906362653
mean_reversion_strategy,CLDX,1.2370666227950566,36.256307919065485
prev_peak_strategy,HRTX,1.209200427474983,16.91570341133351
prev_peak_strategy,REGN,1.7674070895369298,12.492988530818716
prev_peak_strategy,UTHR,1.0949773413897281,8.37420526793824
prev_peak_strategy,CLDX,0.7363890181479757,49.482163406214035
random_strategy,HRTX,0.2631156861292106,74.65933797796164
random_strategy,REGN,1.1427862085861664,10.719887953109247
random_strategy,UTHR,0.9722870635606311,12.332244536906167
random_strategy,CLDX,1.065126549053076,51.7508099889035
prev_peak_nodrop_strategy,HRTX,0.703448275862069,47.53768844221105
prev_peak_nodrop_strategy,REGN,1.2460529886736835,11.841796862295347
prev_peak_nodrop_strategy,UTHR,1.2177182974521017,16.97725475708235
prev_peak_nodrop_strategy,CLDX,0.8986505095015147,20.39007092198581
close_vs_sma_nodrop_strategy,HRTX,1.1828179502233096,13.949104618284638
close_vs_sma_nodrop_strategy,REGN,1.0088685848823769,13.001426779745898
close_vs_sma_nodrop_strategy,UTHR,1.3588307148549732,6.435288849081955
close_vs_sma_nodrop_strategy,CLDX,1.0412520957737639,23.88219544846051
mean_reversion_nodrop_strategy,HRTX,0.8303701544739143,26.59546061415221
mean_reversion_nodrop_strategy,REGN,1.10873896596571,4.335310735801196
mean_reversion_nodrop_strategy,UTHR,1.1056292944230943,6.454015696948482
mean_reversion_nodrop_strategy,CLDX,1.0125139043381535,16.882766072393288
anti_drop_strategy,HRTX,0.37506936143760106,75.38619601824423
anti_drop_strategy,REGN,1.0755494926175193,2.341766359826373
anti_drop_strategy,UTHR,1.0,0.0
anti_drop_strategy,CLDX,1.6534853118046011,30.027271330011718
buy_and_hold_strategy,HRTX,0.743732590529248,57.247706422018354
buy_and_hold_strategy,REGN,1.2674522619338844,25.51181375185899
buy_and_hold_strategy,UTHR,0.9498333333333333,22.081711937913724
buy_and_hold_strategy,CLDX,3.404423380726698,62.53496503496504
close_vs_sma_strategy,HRTX,0.44231367502845004,65.76939056047692
close_vs_sma_strategy,REGN,1.121235190635181,22.46753205701308
close_vs_sma_strategy,UTHR,1.350856251740124,9.244957513959696
close_vs_sma_strategy,CLDX,1.137302430376359,11.834140435835343
mean_reversion_strategy,HRTX,0.3114086802151505,86.40854472630174
mean_reversion_strategy,REGN,1.1328433029765588,26.043763997617237
mean_reversion_strategy,UTHR,1.6269453448232891,17.059630906362653
mean_reversion_strategy,CLDX,1.0498757823165707,3.438747313478666
prev_peak_strategy,HRTX,0.17308233346287125,89.46002076843199
prev_peak_strategy,REGN,1.5106299004300034,15.747750220640693
prev_peak_strategy,UTHR,1.391409237389749,16.977254757082346
prev_peak_strategy,CLDX,1.0,50.42213883677298
random_strategy,HRTX,0.2689483420501982,75.25859149440433
random_strategy,REGN,1.033014221247777,24.992977299210402
random_strategy,UTHR,1.2829330593707209,14.614504262633192
random_strategy,CLDX,2.2305688750159978,29.50985346134411
prev_peak_nodrop_strategy,HRTX,1.192517006802721,10.35735917625682
prev_peak_nodrop_strategy,REGN,1.489727180634648,12.492988530818725
prev_peak_nodrop_strategy,UTHR,1.2865060489412203,16.97725475708235
prev_peak_nodrop_strategy,CLDX,0.9854034701184248,16.604872881355934
close_vs_sma_nodrop_strategy,HRTX,1.2421935193511282,6.146127312637192
close_vs_sma_nodrop_strategy,REGN,1.076968839098787,23.644138844224216
close_vs_sma_nodrop_strategy,UTHR,1.2560561441258344,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.7043790277592948,53.298103221926304
mean_reversion_nodrop_strategy,HRTX,0.09472457009618185,92.76368491321762
mean_reversion_nodrop_strategy,REGN,1.10873896596571,4.335310735801196
mean_reversion_nodrop_strategy,UTHR,1.0,0.0
mean_reversion_nodrop_strategy,CLDX,1.0,0.0
anti_drop_strategy,HRTX,0.659592156005176,42.578524903884684
anti_drop_strategy,REGN,1.30970789241041,16.573913670750134
anti_drop_strategy,UTHR,1.151141895658565,8.438586857038256
anti_drop_strategy,CLDX,1.4828462942462324,3.130434782608699
buy_and_hold_strategy,HRTX,0.5342305441778818,61.26166148378499
buy_and_hold_strategy,REGN,0.8520025959161885,31.99927183048763
buy_and_hold_strategy,UTHR,1.2248708258800538,26.67328062960861
buy_and_hold_strategy,CLDX,1.7419056429232191,63.343368160085
close_vs_sma_strategy,HRTX,0.6193304030206852,64.97332987583684
close_vs_sma_strategy,REGN,0.9902868943793669,12.495608442376035
close_vs_sma_strategy,UTHR,1.7291990141759648,11.71809510545882
close_vs_sma_strategy,CLDX,0.9922774852083627,52.1185351477294
mean_reversion_strategy,HRTX,1.0568181818181819,13.68680641183724
mean_reversion_strategy,REGN,1.1200659871366818,1.8313711165117128
mean_reversion_strategy,UTHR,1.8448002986759604,9.246304390054387
mean_reversion_strategy,CLDX,1.0559618108865891,38.7316679124192
prev_peak_strategy,HRTX,0.35278483296553836,86.40854472630171
prev_peak_strategy,REGN,1.7242712784861494,12.492988530818712
prev_peak_strategy,UTHR,1.0,0.0
prev_peak_strategy,CLDX,0.8274027881477256,49.482163406214035
random_strategy,HRTX,0.3636336676563843,72.47525342620762
random_strategy,REGN,1.202159810875812,10.26059696166246
random_strategy,UTHR,1.857928295754056,13.72772561370251
random_strategy,CLDX,0.6355049499280129,49.084256273544106
prev_peak_nodrop_strategy,HRTX,0.3730803974706415,79.41403238242097
prev_peak_nodrop_strategy,REGN,0.9037129168960699,15.594838346752512
prev_peak_nodrop_strategy,UTHR,1.2407809544968171,16.97725475708235
prev_peak_nodrop_strategy,CLDX,1.0786630654962863,23.291307232913073
close_vs_sma_nodrop_strategy,HRTX,0.14788516110773098,90.32171733997022
close_vs_sma_nodrop_strategy,REGN,1.0088685848823769,13.001426779745898
close_vs_sma_nodrop_strategy,UTHR,1.2560561441258344,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.7777837961427905,56.009863426312066
mean_reversion_nodrop_strategy,HRTX,0.11162926260565437,92.76368491321762
mean_reversion_nodrop_strategy,REGN,1.10873896596571,4.335310735801196
mean_reversion_nodrop_strategy,UTHR,1.4442807176584154,17.059630906362663
mean_reversion_nodrop_strategy,CLDX,1.0,0.0
anti_drop_strategy,HRTX,0.9226670844623407,9.686860917233561
anti_drop_strategy,REGN,1.2113946819573749,5.686323685457498
anti_drop_strategy,UTHR,1.0852003768336504,3.4056133601468903
anti_drop_strategy,CLDX,1.2015393084367811,32.34042553191488
buy_and_hold_strategy,HRTX,0.11023622047244105,94.4743935309973
buy_and_hold_strategy,REGN,1.5658993884475505,25.632094910607552
buy_and_hold_strategy,UTHR,2.8472072375570527,23.000368595650578
buy_and_hold_strategy,CLDX,3.9469565217391307,33.42087984241627
close_vs_sma_strategy,HRTX,0.3003196200347604,82.18076259337846
close_vs_sma_strategy,REGN,1.1827962348952528,7.486947353416554
close_vs_sma_strategy,UTHR,1.6590754969099275,11.71809510545882
close_vs_sma_strategy,CLDX,1.1344389663645007,52.1185351477294
mean_reversion_strategy,HRTX,0.4870300204022151,55.380507343124165
mean_reversion_strategy,REGN,1.152826081456313,26.043763997617237
mean_reversion_strategy,UTHR,1.47145564610551,9.246304390054402
mean_reversion_strategy,CLDX,1.1177171968198198,28.330980295868883
prev_peak_strategy,HRTX,0.17271757447271147,86.73091900311526
prev_peak_strategy,REGN,1.2792158491042809,12.492988530818717
prev_peak_strategy,UTHR,1.3318833607803902,4.4563424938351766
prev_peak_strategy,CLDX,0.7519647013633288,49.482163406214035
random_strategy,HRTX,1.1508581651996361,32.47533741591111
random_strategy,REGN,1.1235346228232674,10.63828112589499
random_strategy,UTHR,1.4164214478218768,19.800844708727663
random_strategy,CLDX,1.0181204040235727,43.25889159839167
prev_peak_nodrop_strategy,HRTX,1.0704684435214031,51.03448275862069
prev_peak_nodrop_strategy,REGN,1.6919386851609195,12.492988530818714
prev_peak_nodrop_strategy,UTHR,1.2115148429267182,16.97725475708235
prev_peak_nodrop_strategy,CLDX,1.0,0.0
close_vs_sma_nodrop_strategy,HRTX,1.1828179502233096,13.949104618284638
close_vs_sma_nodrop_strategy,REGN,1.0088685848823769,13.001426779745898
close_vs_sma_nodrop_strategy,UTHR,1.1230159524031167,5.865719333669867
close_vs_sma_nodrop_strategy,CLDX,0.882036211282254,53.1766077326598
mean_reversion_nodrop_strategy,HRTX,0.18624307781987764,86.67556742323097
mean_reversion_nodrop_strategy,REGN,1.0,0.0
mean_reversion_nodrop_strategy,UTHR,1.297408402829284,5.228940383151435
mean_reversion_nodrop_strategy,CLDX,1.0,0.0
anti_drop_strategy,HRTX,0.19865259552277917,83.65644195911179
anti_drop_strategy,REGN,1.1186408967871082,16.57391367075013
anti_drop_strategy,UTHR,1.2023422818273664,9.075085633042157
anti_drop_strategy,CLDX,1.6850008529408207,26.503946841457157
